seller_id,month_key,month_date,total_orders,delivered_orders,late_orders,late_shipment_rate,cancelled_orders,cancellation_rate,avg_review_score,review_count,revenue,revenue_share_of_marketplace,risk_late_component,risk_cancel_component,risk_review_component,risk_volume_component,risk_score,risk_score_zscore,anomaly_flag,is_watchlist
8a108dc21b0240e1bcedeb44497842a1,2018-02,2018-02-01,4,4,0,0.0,0,0.0,4.25,4,1087.66,0.003,0.0,0.0,4.69,1.54,6.23,-1.319,0,0
8a108dc21b0240e1bcedeb44497842a1,2018-03,2018-03-01,8,8,3,0.375,0,0.0,3.5,8,2186.66,0.006,17.5,0.0,12.5,0.0,30.0,1.426,0,0
8a108dc21b0240e1bcedeb44497842a1,2018-04,2018-04-01,2,2,0,0.0,0,0.0,4.5,2,435.8,0.0011,0.0,0.0,3.12,7.24,10.36,-0.697,0,0
8a108dc21b0240e1bcedeb44497842a1,2018-05,2018-05-01,7,7,1,0.1429,0,0.0,4.571,7,1875.29,0.005,6.25,0.0,3.25,0.0,9.5,-0.548,0,0
8a108dc21b0240e1bcedeb44497842a1,2018-06,2018-06-01,9,9,1,0.1111,0,0.0,4.0,9,2026.96,0.0049,5.18,0.0,7.5,0.0,12.68,-0.358,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-01,2017-01-01,3,3,1,0.3333,0,0.0,4.0,3,546.37,0.0025,11.67,0.0,7.5,0.0,19.17,,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-02,2017-02-01,5,5,0,0.0,0,0.0,4.6,5,1182.49,0.006,0.0,0.0,3.0,0.0,3.0,,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-03,2017-03-01,4,4,1,0.25,0,0.0,4.0,4,908.19,0.0041,8.75,0.0,6.25,0.0,15.0,0.356,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-04,2017-04-01,4,4,1,0.25,0,0.0,3.75,4,543.76,0.0024,8.75,0.0,8.93,0.0,17.68,0.48,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-05,2017-05-01,5,5,0,0.0,0,0.0,4.8,5,1226.89,0.0049,0.0,0.0,1.25,0.0,1.25,-0.967,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-06,2017-06-01,10,10,0,0.0,0,0.0,4.6,10,2890.08,0.0111,0.0,0.0,3.0,0.0,3.0,-0.755,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-07,2017-07-01,1,1,0,0.0,0,0.0,5.0,1,216.34,0.0009,0.0,0.0,0.0,9.43,9.43,0.193,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-08,2017-08-01,7,7,2,0.2857,0,0.0,4.143,7,1105.44,0.0037,10.0,0.0,6.77,0.0,16.77,1.109,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-09,2017-09-01,11,11,0,0.0,0,0.0,4.818,11,2279.82,0.008,0.0,0.0,1.14,0.0,1.14,-0.781,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-10,2017-10-01,5,5,0,0.0,0,0.0,4.4,5,992.15,0.0032,0.0,0.0,3.75,2.48,6.23,-0.262,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-11,2017-11-01,6,6,1,0.1667,0,0.0,3.667,6,1803.26,0.0054,5.83,0.0,8.33,2.47,16.63,0.78,0,0
8abf22a3fd314c26a7c6e16ef0917284,2017-12,2017-12-01,10,10,0,0.0,0,0.0,4.6,10,2605.05,0.0078,0.0,0.0,2.86,0.0,2.86,-0.467,0,0
8abf22a3fd314c26a7c6e16ef0917284,2018-01,2018-01-01,8,8,0,0.0,0,0.0,4.25,8,1784.46,0.0049,0.0,0.0,5.63,0.0,5.63,-0.267,0,0
8abf22a3fd314c26a7c6e16ef0917284,2018-02,2018-02-01,6,6,1,0.1667,0,0.0,4.167,6,1362.67,0.0038,5.83,0.0,5.21,2.7,13.74,0.487,0,0
8abf22a3fd314c26a7c6e16ef0917284,2018-03,2018-03-01,4,4,0,0.0,0,0.0,4.25,4,531.25,0.0015,0.0,0.0,6.25,5.94,12.19,0.434,0,0
8abf22a3fd314c26a7c6e16ef0917284,2018-04,2018-04-01,8,7,3,0.4286,1,0.125,3.0,8,1431.74,0.0037,15.0,7.5,12.5,0.0,35.0,2.223,1,0
8abf22a3fd314c26a7c6e16ef0917284,2018-05,2018-05-01,3,3,0,0.0,0,0.0,4.333,3,878.06,0.0023,0.0,0.0,5.05,5.88,10.93,-0.852,0,0
8abf22a3fd314c26a7c6e16ef0917284,2018-06,2018-06-01,10,9,1,0.1111,1,0.1,4.0,9,2175.67,0.0053,5.18,6.0,7.5,0.0,18.68,-0.063,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-01,2017-01-01,4,4,0,0.0,0,0.0,4.0,4,871.89,0.004,0.0,0.0,7.5,0.0,7.5,,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-02,2017-02-01,2,2,0,0.0,0,0.0,4.5,2,590.08,0.003,0.0,0.0,3.75,5.62,9.37,,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-03,2017-03-01,4,4,2,0.5,0,0.0,4.0,4,464.58,0.0021,17.5,0.0,6.25,0.0,23.75,1.391,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-04,2017-04-01,1,1,0,0.0,0,0.0,3.0,1,418.61,0.0018,0.0,0.0,14.29,8.4,22.69,0.831,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-05,2017-05-01,5,5,0,0.0,0,0.0,4.6,5,1671.4,0.0067,0.0,0.0,2.5,0.0,2.5,-1.463,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-06,2017-06-01,3,3,0,0.0,0,0.0,4.333,3,578.25,0.0022,0.0,0.0,5.0,1.13,6.13,-0.925,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-07,2017-07-01,3,3,0,0.0,0,0.0,4.667,3,502.55,0.002,0.0,0.0,2.66,0.0,2.66,-0.707,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-08,2017-08-01,9,8,1,0.125,1,0.1111,3.875,8,2031.89,0.0068,4.38,3.33,8.88,0.0,16.59,1.165,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-09,2017-09-01,3,3,1,0.3333,0,0.0,4.0,3,666.46,0.0023,11.67,0.0,6.25,4.71,22.63,1.287,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-10,2017-10-01,8,8,1,0.125,0,0.0,4.625,8,2381.07,0.0076,4.38,0.0,2.34,0.0,6.72,-0.658,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-11,2017-11-01,4,4,1,0.25,0,0.0,4.0,4,1383.39,0.0042,8.75,0.0,6.25,4.55,19.55,0.385,0,0
8ad9ed3e0aa342579730f392a7e10879,2017-12,2017-12-01,9,9,1,0.1111,0,0.0,4.222,9,1872.61,0.0056,3.89,0.0,5.56,0.0,9.45,-0.622,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-01,2018-01-01,8,8,2,0.25,0,0.0,4.125,8,2818.7,0.0077,8.75,0.0,6.56,0.0,15.31,0.309,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-02,2018-02-01,4,4,1,0.25,0,0.0,4.5,4,1256.7,0.0035,8.75,0.0,3.12,4.62,16.49,0.156,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-03,2018-03-01,14,14,2,0.1429,0,0.0,4.571,14,2963.46,0.0081,6.67,0.0,3.58,0.0,10.25,-0.318,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-04,2018-04-01,3,3,1,0.3333,0,0.0,3.333,3,1001.13,0.0026,11.67,0.0,10.42,7.57,29.66,1.421,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-05,2018-05-01,2,2,0,0.0,0,0.0,4.0,2,540.99,0.0014,0.0,0.0,7.58,8.4,15.98,-0.256,0,0
8ad9ed3e0aa342579730f392a7e10879,2018-06,2018-06-01,9,9,3,0.3333,0,0.0,4.222,9,2287.02,0.0056,15.55,0.0,5.84,0.0,21.39,0.251,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-01,2017-01-01,9,9,2,0.2222,0,0.0,4.222,9,2433.07,0.0113,7.78,0.0,5.84,0.0,13.62,,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-02,2017-02-01,8,8,0,0.0,0,0.0,4.625,8,1561.82,0.0079,0.0,0.0,2.81,1.25,4.06,,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-03,2017-03-01,5,5,1,0.2,0,0.0,4.0,5,1540.19,0.0069,7.0,0.0,6.25,4.87,18.12,0.843,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-04,2017-04-01,5,5,0,0.0,0,0.0,4.0,5,1580.11,0.007,0.0,0.0,7.14,3.82,10.96,-0.088,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-05,2017-05-01,12,12,1,0.0833,0,0.0,4.167,12,3535.2,0.0141,2.92,0.0,5.21,0.0,8.13,-0.265,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-06,2017-06-01,7,7,1,0.1429,0,0.0,4.0,7,1322.39,0.0051,5.0,0.0,7.5,0.51,13.01,0.055,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-07,2017-07-01,5,5,0,0.0,0,0.0,5.0,5,920.69,0.0037,0.0,0.0,0.0,4.2,4.2,-0.59,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-08,2017-08-01,6,5,2,0.4,1,0.1667,3.0,6,1518.02,0.0051,14.0,5.0,15.79,3.08,37.87,2.672,1,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-09,2017-09-01,5,5,0,0.0,0,0.0,4.8,5,1033.54,0.0036,0.0,0.0,1.25,1.96,3.21,-1.376,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-10,2017-10-01,7,7,1,0.1429,0,0.0,4.714,7,2104.93,0.0067,5.0,0.0,1.79,0.0,6.79,-0.754,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-11,2017-11-01,3,3,1,0.3333,0,0.0,4.667,3,326.76,0.001,11.67,0.0,2.08,5.68,19.43,0.315,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2017-12,2017-12-01,10,10,0,0.0,0,0.0,4.4,10,2549.55,0.0076,0.0,0.0,4.29,0.0,4.29,-0.501,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-01,2018-01-01,9,9,0,0.0,0,0.0,4.556,9,1909.21,0.0052,0.0,0.0,3.33,0.0,3.33,-0.621,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-02,2018-02-01,6,6,0,0.0,0,0.0,4.5,6,1485.9,0.0041,0.0,0.0,3.12,1.96,5.08,-0.358,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-03,2018-03-01,2,2,0,0.0,0,0.0,4.5,2,550.67,0.0015,0.0,0.0,4.17,9.02,13.19,0.814,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-04,2018-04-01,15,15,0,0.0,0,0.0,4.133,15,4453.52,0.0116,0.0,0.0,5.42,0.0,5.42,-0.162,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-05,2018-05-01,12,11,0,0.0,1,0.0833,4.167,12,3382.69,0.009,0.0,5.0,6.31,0.0,11.31,0.31,0,0
8b406a2e9e78494cae16aa8e43eecb5e,2018-06,2018-06-01,16,14,1,0.0714,2,0.125,4.5,14,4011.94,0.0098,3.33,7.5,3.75,0.0,14.58,0.418,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-05,2017-05-01,9,9,0,0.0,0,0.0,4.556,9,2494.45,0.0099,0.0,0.0,2.77,0.0,2.77,,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-06,2017-06-01,1,1,0,0.0,0,0.0,4.0,1,274.59,0.0011,0.0,0.0,7.5,10.0,17.5,,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-07,2017-07-01,2,1,0,0.0,1,0.5,4.0,1,498.56,0.002,0.0,15.0,8.0,6.72,29.72,1.779,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-08,2017-08-01,6,6,0,0.0,0,0.0,4.667,6,1737.83,0.0058,0.0,0.0,2.63,0.0,2.63,-1.275,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-09,2017-09-01,9,9,0,0.0,0,0.0,4.667,9,3110.03,0.0109,0.0,0.0,2.08,0.0,2.08,-1.32,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-10,2017-10-01,9,8,1,0.125,1,0.1111,4.375,8,1864.45,0.006,4.38,3.33,3.91,0.0,11.62,0.013,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-11,2017-11-01,10,10,3,0.3,0,0.0,4.2,10,2200.06,0.0066,10.5,0.0,5.0,0.0,15.5,0.913,0,0
8c9df291e7584ff38f2e462b6e7e756e,2017-12,2017-12-01,8,8,1,0.125,0,0.0,2.625,8,1895.64,0.0056,4.38,0.0,16.96,1.67,23.01,1.206,0,0
8c9df291e7584ff38f2e462b6e7e756e,2018-01,2018-01-01,6,4,2,0.5,2,0.3333,2.75,4,2041.05,0.0056,17.5,10.0,16.88,3.75,48.13,2.854,1,0
8c9df291e7584ff38f2e462b6e7e756e,2018-02,2018-02-01,7,6,0,0.0,1,0.1429,2.5,6,1876.46,0.0052,0.0,5.72,15.62,1.35,22.69,-0.562,0,0
8c9df291e7584ff38f2e462b6e7e756e,2018-03,2018-03-01,8,7,2,0.2857,1,0.125,2.857,7,2300.78,0.0063,13.33,5.25,17.86,0.0,36.44,0.469,0,0
8c9df291e7584ff38f2e462b6e7e756e,2018-04,2018-04-01,5,5,2,0.4,0,0.0,1.8,5,725.76,0.0019,14.0,0.0,20.0,3.31,37.31,0.141,0,0
8c9df291e7584ff38f2e462b6e7e756e,2018-05,2018-05-01,5,5,1,0.2,0,0.0,2.6,5,1990.9,0.0053,8.75,0.0,18.18,2.94,29.87,-0.207,0,0
8c9df291e7584ff38f2e462b6e7e756e,2018-06,2018-06-01,10,10,1,0.1,0,0.0,2.7,10,2144.6,0.0052,4.67,0.0,17.25,0.0,21.92,-1.146,0,0
8e3233aee33a490fb2305e55e1c943de,2018-01,2018-01-01,10,10,0,0.0,0,0.0,4.1,10,2093.77,0.0057,0.0,0.0,6.75,0.0,6.75,,0,0
8e3233aee33a490fb2305e55e1c943de,2018-02,2018-02-01,10,10,1,0.1,0,0.0,4.6,10,2488.77,0.0069,3.5,0.0,2.5,0.0,6.0,,0,0
8e3233aee33a490fb2305e55e1c943de,2018-03,2018-03-01,19,19,1,0.0526,0,0.0,4.579,19,4867.03,0.0133,2.45,0.0,3.51,0.0,5.96,-0.038,0,0
8e3233aee33a490fb2305e55e1c943de,2018-04,2018-04-01,9,9,1,0.1111,0,0.0,4.444,9,1849.35,0.0048,3.89,0.0,3.48,3.56,10.93,0.426,0,0
8e3233aee33a490fb2305e55e1c943de,2018-05,2018-05-01,6,6,1,0.1667,0,0.0,3.833,6,1697.44,0.0045,7.29,0.0,8.84,6.19,22.32,1.334,0,0
8e3233aee33a490fb2305e55e1c943de,2018-06,2018-06-01,6,5,1,0.2,1,0.1667,4.0,5,1388.98,0.0034,9.33,10.0,7.5,5.38,32.21,1.738,0,0
8e323a8803594b2e994799f98ea2a401,2017-01,2017-01-01,9,9,2,0.2222,0,0.0,4.667,9,1937.65,0.009,7.78,0.0,2.5,0.0,10.28,,0,0
8e323a8803594b2e994799f98ea2a401,2017-02,2017-02-01,1,1,0,0.0,0,0.0,4.0,1,28.34,0.0001,0.0,0.0,7.5,10.0,17.5,,0,0
8e323a8803594b2e994799f98ea2a401,2017-03,2017-03-01,4,4,0,0.0,0,0.0,4.5,4,1151.31,0.0052,0.0,0.0,3.12,2.36,5.48,-0.764,0,0
8e323a8803594b2e994799f98ea2a401,2017-04,2017-04-01,4,4,0,0.0,0,0.0,4.25,4,1387.29,0.0061,0.0,0.0,5.36,1.71,7.07,-0.365,0,0
8e323a8803594b2e994799f98ea2a401,2017-05,2017-05-01,1,1,1,1.0,0,0.0,3.0,1,456.44,0.0018,35.0,0.0,12.5,7.72,55.22,4.106,1,0
8e323a8803594b2e994799f98ea2a401,2017-06,2017-06-01,10,9,1,0.1111,1,0.1,4.444,9,2390.23,0.0092,3.89,5.0,4.17,0.0,13.06,-0.866,0,0
8e323a8803594b2e994799f98ea2a401,2017-07,2017-07-01,5,5,2,0.4,0,0.0,4.2,5,1084.3,0.0043,14.0,0.0,6.4,0.0,20.4,-0.428,0,0
8e323a8803594b2e994799f98ea2a401,2017-08,2017-08-01,5,5,0,0.0,0,0.0,4.4,5,1136.56,0.0038,0.0,0.0,4.74,0.77,5.51,-2.184,0,0
8e323a8803594b2e994799f98ea2a401,2017-09,2017-09-01,3,3,1,0.3333,0,0.0,4.0,3,522.95,0.0018,11.67,0.0,6.25,6.47,24.39,1.035,0,0
8e323a8803594b2e994799f98ea2a401,2017-10,2017-10-01,5,5,0,0.0,0,0.0,4.6,5,887.42,0.0028,0.0,0.0,2.5,0.0,2.5,-1.296,0,0
8e323a8803594b2e994799f98ea2a401,2017-11,2017-11-01,3,3,0,0.0,0,0.0,4.667,3,790.54,0.0024,0.0,0.0,2.08,3.5,5.58,-0.474,0,0
8e323a8803594b2e994799f98ea2a401,2017-12,2017-12-01,5,5,0,0.0,0,0.0,4.4,5,1158.19,0.0034,0.0,0.0,4.29,0.0,4.29,-0.593,0,0
8e323a8803594b2e994799f98ea2a401,2018-01,2018-01-01,9,9,1,0.1111,0,0.0,4.333,9,2361.6,0.0065,3.89,0.0,5.0,0.0,8.89,0.433,0,0
8e323a8803594b2e994799f98ea2a401,2018-02,2018-02-01,10,10,0,0.0,0,0.0,4.2,10,2769.79,0.0077,0.0,0.0,5.0,0.0,5.0,-0.114,0,0
8e323a8803594b2e994799f98ea2a401,2018-03,2018-03-01,5,5,0,0.0,0,0.0,4.6,5,1525.76,0.0042,0.0,0.0,3.33,4.45,7.78,0.156,0,0
8e323a8803594b2e994799f98ea2a401,2018-04,2018-04-01,6,6,0,0.0,0,0.0,4.333,6,1651.48,0.0043,0.0,0.0,4.17,2.89,7.06,-0.015,0,0
8e323a8803594b2e994799f98ea2a401,2018-05,2018-05-01,12,11,1,0.0909,1,0.0833,4.083,12,3348.25,0.0089,3.98,5.0,6.95,0.0,15.93,0.846,0,0
8e323a8803594b2e994799f98ea2a401,2018-06,2018-06-01,4,4,0,0.0,0,0.0,4.5,4,1141.39,0.0028,0.0,0.0,3.75,5.47,9.22,-0.094,0,0
8f6a39e2f02247989946e686e191d291,2017-01,2017-01-01,4,4,0,0.0,0,0.0,4.0,4,798.07,0.0037,0.0,0.0,7.5,0.0,7.5,,0,0
8f6a39e2f02247989946e686e191d291,2017-02,2017-02-01,2,2,0,0.0,0,0.0,3.0,2,760.7,0.0038,0.0,0.0,15.0,5.62,20.62,,0,0
8f6a39e2f02247989946e686e191d291,2017-03,2017-03-01,9,9,1,0.1111,0,0.0,4.222,9,2603.22,0.0117,3.89,0.0,4.86,0.0,8.75,-0.482,0,0
8f6a39e2f02247989946e686e191d291,2017-04,2017-04-01,8,8,0,0.0,0,0.0,4.25,8,1935.87,0.0085,0.0,0.0,5.36,0.0,5.36,-0.629,0,0
8f6a39e2f02247989946e686e191d291,2017-05,2017-05-01,3,3,1,0.3333,0,0.0,4.0,3,594.67,0.0024,11.67,0.0,6.25,6.09,24.01,1.129,0,0
8f6a39e2f02247989946e686e191d291,2017-06,2017-06-01,3,3,0,0.0,0,0.0,4.667,3,778.64,0.003,0.0,0.0,2.5,6.19,8.69,-0.365,0,0
8f6a39e2f02247989946e686e191d291,2017-07,2017-07-01,3,2,0,0.0,1,0.3333,4.0,2,872.65,0.0035,0.0,10.0,8.0,4.0,22.0,0.846,0,0
8f6a39e2f02247989946e686e191d291,2017-08,2017-08-01,3,3,0,0.0,0,0.0,4.0,3,543.41,0.0018,0.0,0.0,7.89,0.0,7.89,-0.939,0,0
8f6a39e2f02247989946e686e191d291,2017-09,2017-09-01,1,1,0,0.0,0,0.0,5.0,1,50.68,0.0002,0.0,0.0,0.0,7.84,7.84,-0.456,0,0
8f6a39e2f02247989946e686e191d291,2017-10,2017-10-01,6,6,0,0.0,0,0.0,4.333,6,1650.27,0.0053,0.0,0.0,4.17,0.0,4.17,-0.764,0,0
8f6a39e2f02247989946e686e191d291,2017-11,2017-11-01,10,9,1,0.1111,1,0.1,4.4,10,2366.91,0.0071,3.89,3.0,3.75,0.0,10.64,0.364,0,0
8f6a39e2f02247989946e686e191d291,2017-12,2017-12-01,7,7,0,0.0,0,0.0,4.571,7,1679.04,0.005,0.0,0.0,3.06,0.0,3.06,-0.408,0,0
8f6a39e2f02247989946e686e191d291,2018-01,2018-01-01,13,13,2,0.1538,0,0.0,4.462,13,3794.71,0.0104,5.38,0.0,4.04,0.0,9.42,0.315,0,0
8f6a39e2f02247989946e686e191d291,2018-02,2018-02-01,9,9,0,0.0,0,0.0,4.0,9,2155.0,0.006,0.0,0.0,6.25,1.08,7.33,-0.034,0,0
8f6a39e2f02247989946e686e191d291,2018-03,2018-03-01,9,9,2,0.2222,0,0.0,4.0,9,2100.8,0.0058,10.37,0.0,8.33,0.82,19.52,1.173,0,0
8f6a39e2f02247989946e686e191d291,2018-04,2018-04-01,8,7,1,0.1429,1,0.125,4.0,8,1224.75,0.0032,5.0,7.5,6.25,2.61,21.36,0.842,0,0
8f6a39e2f02247989946e686e191d291,2018-05,2018-05-01,7,7,0,0.0,0,0.0,3.857,7,2391.53,0.0064,0.0,0.0,8.66,2.26,10.92,-0.468,0,0
8f6a39e2f02247989946e686e191d291,2018-06,2018-06-01,6,6,0,0.0,0,0.0,4.333,6,1305.23,0.0032,0.0,0.0,5.0,2.86,7.86,-0.854,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-01,2017-01-01,3,3,0,0.0,0,0.0,4.0,3,870.68,0.004,0.0,0.0,7.5,0.0,7.5,,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-02,2017-02-01,2,2,0,0.0,0,0.0,4.5,2,331.66,0.0017,0.0,0.0,3.75,3.75,7.5,,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-03,2017-03-01,7,6,0,0.0,1,0.1429,4.667,6,1698.01,0.0076,0.0,7.14,2.08,0.0,9.22,0.156,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-04,2017-04-01,8,8,0,0.0,0,0.0,4.375,8,2542.51,0.0112,0.0,0.0,4.46,0.0,4.46,-0.328,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-05,2017-05-01,4,4,1,0.25,0,0.0,4.25,4,1108.57,0.0044,8.75,0.0,4.69,3.41,16.85,0.889,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-06,2017-06-01,7,7,0,0.0,0,0.0,4.143,7,1862.0,0.0072,0.0,0.0,6.43,0.0,6.43,-0.34,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-07,2017-07-01,4,4,0,0.0,0,0.0,3.75,4,1033.66,0.0041,0.0,0.0,10.0,4.13,14.13,0.444,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-08,2017-08-01,11,11,1,0.0909,0,0.0,4.091,11,2709.93,0.009,3.18,0.0,7.18,0.0,10.36,-0.192,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-09,2017-09-01,5,5,1,0.2,0,0.0,3.6,5,1276.89,0.0045,7.0,0.0,8.75,3.74,19.49,0.834,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-10,2017-10-01,5,5,1,0.2,0,0.0,4.6,5,1034.69,0.0033,7.0,0.0,2.5,2.94,12.44,-0.202,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-11,2017-11-01,4,4,2,0.5,0,0.0,3.75,4,433.39,0.0013,17.5,0.0,7.81,4.87,30.18,1.461,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2017-12,2017-12-01,6,6,0,0.0,0,0.0,4.333,6,1250.65,0.0037,0.0,0.0,4.76,0.0,4.76,-1.448,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-01,2018-01-01,9,9,3,0.3333,0,0.0,3.889,9,1837.59,0.005,11.67,0.0,8.33,0.0,20.0,0.382,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-02,2018-02-01,3,3,0,0.0,0,0.0,4.667,3,644.28,0.0018,0.0,0.0,2.08,5.68,7.76,-0.959,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-03,2018-03-01,8,7,1,0.1429,1,0.125,4.286,7,2113.3,0.0058,6.67,5.25,5.95,0.0,17.87,0.639,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-04,2018-04-01,8,8,0,0.0,0,0.0,4.5,8,1900.24,0.0049,0.0,0.0,3.12,0.0,3.12,-1.098,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-05,2018-05-01,6,6,0,0.0,0,0.0,4.0,6,1883.88,0.005,0.0,0.0,7.58,0.62,8.2,-0.126,0,0
901e4dc3100d4886a2a2c9f88ed190d6,2018-06,2018-06-01,4,4,0,0.0,0,0.0,5.0,4,748.69,0.0018,0.0,0.0,0.0,5.19,5.19,-0.412,0,0
90fd9126588540448dd33560bf23ca1e,2017-01,2017-01-01,1,1,0,0.0,0,0.0,4.0,1,262.86,0.0012,0.0,0.0,7.5,0.0,7.5,,0,0
90fd9126588540448dd33560bf23ca1e,2017-02,2017-02-01,6,6,0,0.0,0,0.0,4.167,6,1757.33,0.0089,0.0,0.0,6.25,0.0,6.25,,0,0
90fd9126588540448dd33560bf23ca1e,2017-03,2017-03-01,6,6,0,0.0,0,0.0,4.167,6,1780.53,0.008,0.0,0.0,5.21,0.0,5.21,-0.151,0,0
90fd9126588540448dd33560bf23ca1e,2017-04,2017-04-01,3,3,0,0.0,0,0.0,5.0,3,485.19,0.0021,0.0,0.0,0.0,3.69,3.69,-0.239,0,0
90fd9126588540448dd33560bf23ca1e,2017-05,2017-05-01,5,5,0,0.0,0,0.0,4.2,5,943.29,0.0038,0.0,0.0,5.0,0.0,5.0,-0.005,0,0
90fd9126588540448dd33560bf23ca1e,2017-06,2017-06-01,7,7,1,0.1429,0,0.0,4.429,7,1006.93,0.0039,5.0,0.0,4.28,0.0,9.28,0.422,0,0
90fd9126588540448dd33560bf23ca1e,2017-07,2017-07-01,4,4,0,0.0,0,0.0,4.5,4,997.67,0.004,0.0,0.0,4.0,2.24,6.24,0.023,0,0
90fd9126588540448dd33560bf23ca1e,2017-08,2017-08-01,7,7,0,0.0,0,0.0,4.571,7,1678.36,0.0056,0.0,0.0,3.39,0.0,3.39,-0.313,0,0
90fd9126588540448dd33560bf23ca1e,2017-09,2017-09-01,7,7,0,0.0,0,0.0,4.571,7,2149.49,0.0075,0.0,0.0,2.68,0.0,2.68,-0.329,0,0
90fd9126588540448dd33560bf23ca1e,2017-10,2017-10-01,6,6,0,0.0,0,0.0,4.333,6,1381.41,0.0044,0.0,0.0,4.17,0.0,4.17,0.006,0,0
90fd9126588540448dd33560bf23ca1e,2017-11,2017-11-01,8,7,0,0.0,1,0.125,4.286,7,1852.61,0.0056,0.0,3.75,4.46,0.0,8.21,0.436,0,0
90fd9126588540448dd33560bf23ca1e,2017-12,2017-12-01,1,1,1,1.0,0,0.0,2.0,1,310.25,0.0009,35.0,0.0,21.43,10.0,66.43,5.578,1,0
90fd9126588540448dd33560bf23ca1e,2018-01,2018-01-01,5,5,0,0.0,0,0.0,2.6,5,999.03,0.0027,0.0,0.0,18.0,0.0,18.0,-0.751,0,0
90fd9126588540448dd33560bf23ca1e,2018-02,2018-02-01,10,10,2,0.2,0,0.0,2.8,10,2557.14,0.0071,7.0,0.0,13.75,0.0,20.75,-0.92,0,0
